Name,Vial,Patch,Mpatch,Flag,Year,Date,Check,Species,Capt,Tag_start,Mark,Sex,Weight,Colour,White.spot,WS.position,Testes,Vagina,Pubic.bone,Pregnant,Nipples,Lactating,Mites,Ticks,Fleas,Fur.loss,Biopsy,Blood,Isolate,Severity,Bleeder,Comments,Urinate,Deficate,Resists,Pushing,Bites,Squeaks,Handling,Docility
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
